Id,ProductId,UserId,HelpfulnessNumerator,HelpfulnessDenominator,Time,Summary,Text,Score,Helpfulness,UserFrequency,ProductFrequency,SummarySentimentScore,SummarySentiment,TextSentimentScore,TextSentiment,Year,Month,Day
209893,6300213986,A1PASRZ81DY9C,1,72,2011-01-27,*yawn* Boring.,"Viewed: 8/04, 3/05Rate: 23/06: The jokes are dry as a bone. Airplane! is more of a drama than a comedy when it is supposed to be a comedy. It's loaded with many boring spoofs. There is a couple of good moments, but many minutes are wasted by trying to be funny. Sadly, the comedy in  Airplane! is very nonexistent. Like how he did with Hot Shots!, Lloyd Bridges manages to barely save Airplane! from being a complete stinker. For the price of the admission, I am willing to and gladly give up my money to see Stephen Stucker to be tortured uncontrollably. Don't know who is he? He is the annoying guy who acts like a Ross Perot throughout the film in the radio tower and, with much regret, does so again in the sequel. Note to the directors: when making a comedy, try to be really spontaneous and subtly clever. Speaking of obvious, there is a lot of easy-to-spot crappy special effects. For example, a padded block where a guy gets stabbed at, the strings on Striker (Hays) while he is floating, and the eggs-in-the-mouth joke are some of the lamest scenes in the picture. All in all, Airplane! is not the ""one of the top ten funniest"" but ""one of the top ten unfunniest"" pictures made.",1.0,0.0138888888888888,6,1,-0.3182,negative,0.5922,positive,2011,1,27
1042059,B000M2E340,A313R81OURQLM1,0,1,2012-10-08,Bait and Switch,"These episodes are, frankly, awful.  The animation is bad, the stories are bad.  Everything about it is bad.  It's sad to say, but it seems that the best classic Scooby-Doo episodes are contained in the First and Second seasons.  Some of the Scooby-Doo and Dynomutt episodes are okay, too.  These ones?  HORRIBLE.  The monsters are stupid, the plots are lame, the mysteries are hardly mysteries at all.  And somehow, even though the gang travels overseas in most of these, there they are in the Mystery Machine.  So they drove across the ocean somehow.  I mean, yes it's a cartoon, but the first and second season at least followed some semblance of logic.My advice?  Get this for free at a garage sale or not at all.  Or let young kids who don't know any better watch it.  I certainly didn't care when I was a kid.  Now?  No thanks.",1.0,0.0,1,1,0.0,neutral,-0.8671,very negative,2012,10,8
948732,B000BRM992,A1FLNGENJDRXL,13,26,2010-04-02,Not for me...,"OK, I'm a beginner.  So maybe I just don't get it.  I was very distracted by her teeth/smirk/flirtatious smile or whatever that whole package is... I wasn't sure if she was trying to do yoga or some porn moves...  I don't get all the positive reviews.  The sterile white background, despite the flower, is too boring looking after all.  It's just not for me.  I really wanted to like this DVD given all the ravings about the couple... but it just didn't work.",1.0,0.5,1,1,0.0,neutral,0.4443,positive,2010,4,2
756485,B00009PY4C,A3FUBUJAIGM87T,0,3,2006-08-30,0 STARS: You cannot be serious!!!!!,"Obviously, the creators of ""Ghoulies II"" were not interested in making a horror/scary movie. Just take a look at that stupid big ghoulie-creature toward the end of the movie, and see what I mean...it looks so ridiculous, it's almost like something out of a spongebob cartoon. I mean what are these things, deformed gremlin rejects??? Besides that, this movie simply has no redeeming qualities to it. The acting is absolutely atrocious in this piece of trash, and I do not know what the director and screenwriters were smoking when they decided to make this garbage, but, suffice it to say, they did not succeed in making a horror movie. ""Ghoulies II"" is not even one of those movies that it is so bad that it makes you laugh...this movie just makes you want to cry because you spent an hour and a half of your life watching a piece of rubbish. There's really nothing else to say about this flick except that it sucks.  I will say that I have not seen Ghoulies I, but I cannot imagine the first being any worse than the sequel.  That said, I think it's safe to say that it probably sucks too.",1.0,0.0,5,1,0.0,neutral,-0.987,very negative,2006,8,30
1205058,B001J2XRKI,A1CA1A1MGW0I3J,6,8,2012-08-02,80s revisited.,"I thought I'd never see a nostalgia blast courtesy online video.  I figured this would be a some kind of b-flick, but I never thought I'd see a 21st century update of ""Up the Creek"" or ""One Crazy Summer"" or Heartbreak Hotel"", or any of the other awful teen-sexploitation flicks that would air late night on HBO after being in the theatres for less than a year.But, well, here you go.  With all of the xplicit material on the net it's a wonder stuff like this gets made at all, but I guess there's an audience for it.  Afterall, I am streaming the stuff.  But, do yourself a favor, pass it up, unless you want to see ""Porky's"" 21st century style.",1.0,0.75,1,1,0.0,neutral,-0.4396,negative,2012,8,2
940874,B000BDGW4Y,A1CDNTB7377YH2,11,22,2006-01-03,The Worst Film that I have seen in about 5 Years!,"This movie was about as painful to watch as the revenge exacted by the brothers in this movie on the killers of their ""mother.""An old woman is gunned down during a robbery and it turns out she was a type of social worker that had taken in four troubled youths and raised them as her sons.  The sons vow to find and kill the ones who did this.  They later find out that it was not a simple robbery but that that their mother was followed and executed.The movie is full of senseless violence and makes Detroit look like a state of anarchy.  Sofia Vergara has a stereotypical role as a dumb Latin lover of one of the four brother which looks like a role that will be a career killer for her.The ending is fairly predictable and the movie's plot and stupid dialogue often is an insult to anyone's intelligence.  Maybe Mark Wohlers should abandon his acting career and go back to rapping!",1.0,0.5,2,2,-0.6588,very negative,-0.9777,very negative,2006,1,3
940428,B000BCE8Q4,A2H7K1IXXXGDU9,1,16,2006-01-28,Boring compared to volume 1 !,"Volume 1 was 10 times better than volume 2.  Volume 1 was action packed and centered around the interesting characters.  I almost fell asleep during volume 2.  It was just bad!  Just get volume 1, which was great.",1.0,0.0625,1,1,-0.3802,negative,0.7574,very positive,2006,1,28
1426355,B004RA7YDA,AP1QSII669BCQ,4,7,2013-10-13,Whoda thought you could fall asleep on D-Day,"First off, this appears to be a &#34;made for tv&#34; special for the CBC.  2nd. I think the whole movie was filmed in a high school gym. 3rd, You can only watch so many graphics and listen to so much monologue before falling asleep. When a D-Day movie becomes difficult to stay awake on, you know it's bad.",1.0,0.5714285714285714,1,1,0.0,neutral,-0.5994,negative,2013,10,13
1047306,B000MMMT9G,A3BW98UPFB2XXW,4,15,2009-06-05,A really stupid endeavor,"That people enjoyed this film convinces me that Western civilization is doomed.  For all of you who gush over this film, who earnestly dissect it around the water cooler with your buddies in your Dockers, thinking you're in the cool club because your a rung or two above the idiots Borat pranked.....psst, there's a cooler club laughing at you over at the other water cooler.  Borat is about as funny as cancer.",1.0,0.2666666666666666,1,2,-0.5709,negative,0.4215,positive,2009,6,5
286703,6301977688,A1E5RX20ZJNFWJ,16,27,2000-05-21,A travesty!,"Pride and Prejudice is one of my favorite novels, and the 1995 mini is by far my favorite adaptation. However, I always wanted to see the other ones. Last night I finally saw the oldest of the 3, and was aghast. I could not  believe all the liberties taken with Jane Austen's masterpiece. New  characters were added, scenes changed -- which so far is not that bad,  considering the time constraints. What really horrified me was the complete  change in personalities of the main characters. Darcy is not supposed to  openly admire Lizzy until after her rejection -- until then he is supposed  to be struggling with himself, trying to control his feelings until he  cannot hold them any longer. Laurence Olivier was definitely not  indifferent to Greer Garson's Elizabeth -- his performance was much more  subtle and nuanced (definitely superior in every aspect) playing Max de  Winter in Rebecca (a wonderful movie), which oddly enough was released in  the same year as this production of P&amp;P. It just confirmed my  long-standing belief that no one can play Mr. Darcy better than Colin  Firth. Greer Garson looked too old to play Lizzy -- but that's beside the  point. She lacked the playfulness that Jennifer Ehle was able to bring to  the character. Garson by comparison was very stiff. But what really shocked  me was Lady Catherine. According to the book, until the end she is supposed  to oppose Darcy's marriage to Lizzy, and here she not only admires  Elizabeth, but helped Darcy in obtaining Lizzy's acceptance of his  proposal! These are absolutely NOT minor details. These changes touch the  core of the book, and that, in my opinion, is inadmissible.Jane Austen's  Pride and Prejudice is not an openly funny book -- it makes you laugh by  being witty (two very different things). This production of P&amp;P somehow  found the need to add comedy relief, such as the parrot and music box scene  when Lady Catherine goes to Longbourn. Another reason why I love Jane  Austen so much is that all her novels have a happy ending. But for this  movie that was not enough. They had to end it with introducing a love  interest for Mary (who is supposed to end up alone with her parents) and  match Denny with Kitty. Adding all this up, it was actually painful to  watch. But I finally gave up when Lydia called Whickham  &quot;Whicky&quot;... Puh-lease! This is definitely a travesty of a movie,  unworthy of such a wonderful novel. I was just glad I saw it on public  television -- otherwise I would have asked for my money back!",1.0,0.5925925925925926,1,1,-0.6114,very negative,0.9927,very positive,2000,5,21
